filepath,class
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000326.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000327.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000328.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000329.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000330.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000331.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000332.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000333.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000334.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000335.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000336.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000337.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000338.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000339.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000340.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000341.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000342.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000343.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000344.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000345.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000346.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000347.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000348.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000349.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000350.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000351.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000352.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000353.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000354.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000355.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000356.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000357.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000358.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000359.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000360.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000361.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000362.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000363.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000364.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000365.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000366.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000367.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000368.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000369.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000370.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000371.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000372.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000373.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000374.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000375.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000376.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000377.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000378.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000379.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000380.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000381.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000382.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000383.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000384.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000385.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000386.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000387.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000388.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000389.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000390.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000391.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000392.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000393.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000394.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000395.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000396.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000397.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000398.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000399.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000400.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000401.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000402.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000403.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000404.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000405.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000406.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000407.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000408.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000409.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000410.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000411.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000412.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000413.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000414.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000415.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000416.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000417.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000418.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000419.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000420.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000421.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000422.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000423.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000424.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000425.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000426.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000427.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000428.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000429.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000430.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000431.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000432.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000433.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000434.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000435.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000436.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000437.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000438.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000439.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000440.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000441.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000442.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000443.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000444.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000445.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000446.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000447.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000448.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000449.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000450.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000451.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000452.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000453.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000454.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000455.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000456.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000457.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000458.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000459.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000460.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000461.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000462.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000463.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000464.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000465.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000466.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000467.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000468.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000469.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000470.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000471.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000472.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000473.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000474.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000475.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000476.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000477.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000478.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000479.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000480.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000481.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000482.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000483.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000484.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000485.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000486.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000487.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000488.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000489.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000490.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000491.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000492.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000493.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000494.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000495.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000496.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000497.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000498.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000499.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000500.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000501.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000502.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000503.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000504.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000505.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000506.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000507.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000508.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000509.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000510.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000511.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000512.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000513.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000514.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000515.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000516.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000517.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000518.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000519.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000520.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000521.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000522.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000523.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000524.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000525.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000526.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000527.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000528.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000529.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000530.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000531.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000532.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000533.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000534.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000535.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000536.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000537.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000538.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000539.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000540.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000541.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000542.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000543.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000544.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000545.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000546.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000547.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000548.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000549.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000550.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000551.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000552.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000553.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000554.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000555.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_000556.jpg,real
